listing_id,url,property_type,price_azn,area_m2,rooms,floor,total_floors,building_type,renovation,has_kupca,has_mortgage,city,district,settlement,metro_station,landmark,latitude,longitude,seller_type,description
5044313,https://bina.az/items/5044313,menziller/yeni-tikili,456000.00,114.00,2,2,15,yeni tikili,temirli,t,t,Bakı,Nəsimi,,Nizami,Beşmərtəbə,,,agent,"''Malibo Residence” – Yüksək Həyat Standartlarını Təqdim Edən Unikal Yaşayış Kompleksi

Winter City Group tərəfindən tikilən və 10 blokdan ibarət olan “Malibo Residence” layihəsi müasir dəbdəbə və rahatlığı özündə birləşdirən unikal yaşayış kompleksidir. Çıxarışlı və tam hazır vəziyyətdə olan bu layihə, yüksək həyat standartlarına cavab verən infrastrukturu və incə memarlıq üslubu ilə seçilir. Keramaqranitlə bəzədilmiş fasad kompleksi daha da fərqləndirərək ona xüsusi estetik görünüş bəxş edir.

Layihənin Məqsədi

“Malibo Residence” layihəsinin əsas məqsədi – dünya standartlarını tətbiq edərək müasir və dəbdəbəli yaşayış şəraiti yaratmaqdır.

Daxili İnfrastruktur

✅ 12.800 m² geniş və yaşıl həyət
✅ 3.6 m hündür tavanlar
✅ Yeraltı 2 mərtəbəli parkinq
✅ Qonaqlar üçün ayrılmış xüsusi parkinq
✅ Otel üslublu lobbilər
✅ 24/7 konsyerj və təhlükəsizlik xidməti
✅ İtalyan üslublu keramaqranit fasad
✅ SPA və fitness mərkəzi
✅ Qapalı üzmə hovuzu
✅ Uşaq oyun meydançası
✅ Velosiped zolağı
✅ Futbol və basketbol meydançası
✅ Ağıllı kompleks sistemi (Üz tanıma sistemi və QR kod)
✅ Mənzillərin sərbəst planlaşdırılması
✅ Sürətli OTİS liftləri (1 sərnişin və 1 yük lifti)
✅ Alman istehsalı Schuco şüşə paketləri
✅ Mərkəzləşdirilmiş yanğın əleyhinə sistem
✅ Mərkəzləşdirilmiş su filtrasiya sistemi
✅ Yüksək sürətli internet və kabel TV

Nağd ödəmələrdə əlavə endirim imkanı
İpoteka kredit şərtləri:
🔹 Beynəlxalq Bank və Kapital Bank vasitəsilə daxili ipoteka
🔹 İlkin ödəniş – 20%
🔹 Müddət – 10 və 20 ilədək
🔹 İllik faiz dərəcəsi – 9% - 11%
"
6205189,https://bina.az/items/6205189,menziller/kohne-tikili,210000.00,80.00,3,9,9,kohne tikili,temirli,t,f,Bakı,Binəqədi,8-ci mikrorayon,,,,,agent,"Binəqədi ray.8 mkr.Azadlıq prospekti.Baku Electronics mağazasının və Dünya məktəbinin yaxınlığında yerləşən 9 mərtəbəli leninqrat layihəli binanın 9 cu mərtəbəsində ümumi sahəsi 80 kv olan 3 otaqlı mənzil satılır.Mənzilin qazı,suyu,işığı daimidir və sənədləri tam qaydasındadır.Sənədi Çıxarış (Kupçadır).Mənzilin yerləşdiyi bina infrastruktur cəhətdən çox əlverişli yerdə yerləşir və yaxınlığında Orta Məktəblər,Uşaq Bağçaları,Park,Poliklinika,Ticarət Mərkəzləri və s.yerləşir.Mənzilin ilkin qiyməti 210000 Azn.Real alıcı ilə qiymət barəsində razılaşmaq mümkündür.Ofis haqqı 1%."
6188194,https://bina.az/items/6188194,menziller/kohne-tikili,213000.00,65.00,2,8,9,kohne tikili,temirli,t,f,Bakı,Yasamal,,Elmlər Akademiyası,ASAN Xidmət №3,,,agent,"🏡 TƏCİLİ SATILIR! 🏡

📍 İnşaatçılar metrosuna cəmi 200 metr məsafədə yerləşən, eksperimental layihəli, super təmirli 2 otaqlı mənzil satışa təqdim olunur.

🏢 Mərtəbə: 8/9

✨ Mənzil yüksək keyfiyyətlə təmir olunub və təmirdən sonra yaşayış olmayıb. Yeni sahibi üçün tam hazır vəziyyətdədir.

✅ Eksperimental layihə
✅ Super təmir
✅ Təmirdən sonra yaşayış olmayıb
✅ Geniş və işıqlı otaqlar
✅ Rahat və funksional planlaşdırma
✅ Sakit və əlverişli ərazi
✅ Metroya piyada bir neçə dəqiqəlik məsafə

🏙️ Mənzil şəhərin ən rahat və tələb olunan ərazilərindən birində yerləşir. Ətrafında məktəblər, uşaq bağçaları, supermarketlər, apteklər, banklar, restoranlar və digər vacib infrastruktur obyektləri mövcuddur.

🚇 İnşaatçılar metrosuna  həmdə Elmlər metrosuna yaxın yerləşməsi həm yaşayış, həm də gələcək investisiya baxımından mənzili olduqca cəlbedici edir.

📞 Əlavə məlumat və mənzilə baxış üçün zəng və ya WhatsApp vasitəsilə əlaqə saxlaya bilərsiniz.

📌 Ofis haqqı: 1% — alıcı tərəfindən.
"
6366142,https://bina.az/items/6366142,menziller/yeni-tikili,234000.00,82.00,2,10,14,yeni tikili,temirsiz,f,f,Bakı,Nərimanov,,,Təhsil Nazirliyi,,,agent,"QANUNİ 2 OTAQLI MƏNZİL SATILIR!

Təmirsiz, ideal planlaşdırmaya malik qanuni 2 otaqlı mənzil satışdadır.

Mənzilin üstünlükləri:

Qanuni 2 otaqlı layihə.
Ayrı mətbəx.
Geniş qonaq otağı.
Rahat və işıqlı yataq otağı.
İstəyə uyğun təmir və dizayn etmək üçün əlverişli planlaşdırma.
Mənzilin planı mövcuddur və maraqlanan şəxslərə təqdim olunur.

Kompleks haqqında:

Yüksək nüfuza malik, etibarlı tikinti şirkəti tərəfindən inşa olunub.
Şirkətin ölkə üzrə uğurla təhvil verdiyi çoxsaylı yaşayış kompleksləri mövcuddur.
Təhlükəsiz, rahat və müasir yaşayış mühiti təqdim edir.
İtaliya Dostluq Parkına və Heydər Əliyev Mərkəzinə yaxın məsafədə yerləşir.
28 May və Nərimanov metrostansiyalarına birbaşa avtobus marşrutları mövcuddur.

Bu tip layihələr bazarda nadir hallarda satışa çıxır. Həm yaşayış, həm də investisiya məqsədi ilə alıcılar üçün ideal seçimdir. Gələcəkdə dəyər artımı və yüksək kirayə gəliri potensialına malikdir.

Ətraflı məlumat, mənzilin planı və baxış üçün əlaqə saxlaya bilərsiniz."
5685754,https://bina.az/items/5685754,menziller/yeni-tikili,289000.00,75.00,2,14,21,yeni tikili,temirli,f,f,Bakı,Xətai,,Şah İsmayıl Xətai,,,,agent,"Xətai metrosu, FHN və Bravo Market yaxınlığında premium yeni tikilidə tam əşyalı, modern üslubda təmirli 2 otaqlı mənzil satışdadır.

Mənzil barədə:

Sahə: 75 m²

Otaq: Qanuni 2 otaq

Mərtəbə: 14

Təmir: Yeni və yüksək keyfiyyətli

Dizayn: Modern interyer

Sanitar qovşaq: 2

İstilik sistemi: Kombi + isti döşəmə

Sənəd: Müqavilə

Mənzərəsi: Heydər Əliyev Mərkəzinə panorama

Bina infrastrukturu:

Premium səviyyəli yeni tikili

Yeraltı avtodayanacaq

7/24 mühafizə və kamera sistemi

Yaxınlıqda iri marketlər, nəqliyyat və bütün vacib obyektlər

Qeyd: Şirkətin xidmət haqqı alıcıdan 1% təşkil edir."
4734777,https://bina.az/items/4734777,menziller/yeni-tikili,180000.00,78.00,3,5,16,yeni tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,,,,agent,"Menzil super temir olunub ve  temirden sonra yaşayiş olmayıb
İsti poldu
Genclik parkı ve Hezi aslanova yaxındır
İpatekaya yararlı 
Sened kupça çıxarış
Ofis hakı 1 %
son qiymet"
5789815,https://bina.az/items/5789815,menziller/yeni-tikili,285000.00,69.00,2,13,15,yeni tikili,temirli,f,f,Bakı,Yasamal,,Nizami,Dövlət Statistika Komitəsi,,,agent,"📍 Statistika Dairəsi yaxınlığı – Yeni bina

🏢 Yeni tikili
🛠 Yeni təmir
🛏 2 otaq
📐 69 m²
🏙 13/15 mərtəbə
🧾 Ofis haqqı: 1%

Mənzil yaşayış üçün tam hazır vəziyyətdədir. İnfrastruktur baxımından əlverişli ərazidə yerləşir, yaxınlıqda məktəb, market və ictimai nəqliyyat mövcuddur.

📞 Ətraflı məlumat və baxış üçün əlaqə saxlayın."
6366144,https://bina.az/items/6366144,menziller/yeni-tikili,275000.00,65.00,2,14,20,yeni tikili,temirli,t,t,Bakı,Xətai,,Şah İsmayıl Xətai,,,,agent,"🌟 Xətaidə əlverişli qiymətə 2 otaqa duzelme mənzil – fürsəti qaçırmayın!

📍 Xətai rayonu, Sevgi parkinin yani 20 mərtəbəli binanın 14-cu mərtəbəsində yerləşən 65m²-lik, 2 otağa duzelme mənzil satilir.

🏡 Mənzil çox rahat planlaşdırılıb – günəş işığı görür, havası təmiz və sakit məhəllədə yerləşir.Binanın həyəti səliqəli, mehriban qonşuları,ailə üçün ideal seçimdir.

📌 Yaxınlıqda:
• Məktəb və uşaq bağçası
• Marketlər və dayanacaq
• Metroya və əsas yollara rahat çıxış

💰 Qiymət: (275.000)"
6249780,https://bina.az/items/6249780,menziller/kohne-tikili,165000.00,60.00,2,4,5,kohne tikili,temirli,t,f,Bakı,Yasamal,,Elmlər Akademiyası,ASAN Xidmət №3,,,agent,"🏡 **TƏCİLİ SATILIR!** 🔑

📍 **Yasamal rayonu, Şərifzadə küçəsi** – **ASAN Xidmət** ilə üzbəüz, yola yaxın ərazidə yerləşən **5 mərtəbəli binanın 4-cü mərtəbəsində** qanuni **2 otaqlı**, orta təmirli mənzil satışdadır.

✨ **Üstünlükləri:**
✅ Qanuni 2 otaq
✅ Orta təmirli
✅ İnşaatçılar metrosuna cəmi **10 dəqiqəlik məsafə**
✅ Market, məktəb və digər zəruri obyektlər binanın yaxınlığında
✅ Qaz, su və işıq daimidir
✅ Bütün sənədlər qaydasındadır
✅ Həm yaşayış, həm də kirayə üçün çox əlverişli variantdır 💰

📞 Əlavə məlumat almaq və mənzilə baxış keçirmək üçün **zəng edə** və ya **WhatsApp** vasitəsilə əlaqə saxlaya bilərsiniz. 📲

💼 **Ofis haqqı:** 1% (alıcı tərəfindən ödənilir)."
6324294,https://bina.az/items/6324294,menziller/kohne-tikili,240000.00,83.00,3,8,9,kohne tikili,temirli,t,f,Bakı,Nərimanov,,Gənclik,,,,agent,"Gənclik metrosuna və Azadlıq metrosuna yaxın Ayna Sultanovada parka baxan binada mənzil satılır
9 mərtəbəli binanın 8 ci mərtəbəsində qanuni 3 otaqlı yaxşı təmirli.
otaqlar və t/h ayrı ayrıdı
ipoteka üçün yararlıdı
buyurub zəng edə bilərsiz
"
5696471,https://bina.az/items/5696471,menziller/yeni-tikili,620000.00,180.00,3,25,27,yeni tikili,temirli,t,t,Bakı,Yasamal,,8 Noyabr,Grand Hayat Residence,,,agent,"- Dənizə Birbaşa Panarama
- 4 otaqdan 3 Düzəlib
- Grand Hayat Yaşayış kompleksi
- Bahalı Təmir Bahalı Avadanlıq
- Bahalı Məbəllər
- Tam Əşyalı
- Akvarium 40.000 AZN
- Qaz, Kupça
- 2 Hamam Otağı
- Bütün Ev İsti Döşəmə
Əlavə məlumat üçün zəng edin.
Ofisin xidmət haqqı 1%."
6366147,https://bina.az/items/6366147,menziller/yeni-tikili,280000.00,61.00,2,10,17,yeni tikili,temirli,f,f,Bakı,Nərimanov,,Gənclik,Azərbaycan turizm institutu,,,agent,"PREMİUM MƏNZİL SATILIR – GƏNCLİKDƏ “ARAZ-2011 MTK”

Gəncliyin ən prestijli yaşayış komplekslərindən biri olan “ARAZ-2011 MTK”-da yerləşən, 17 mərtəbəli binanın 10-cu mərtəbəsində, 61 kv.m sahəyə malik tam əşyalı premium mənzil satışa təqdim olunur.
Bu mənzil həm rahat yaşayış, həm də yüksək gəlirli investisiya üçün ideal seçimdir.
Mənzil haqqında:
* 61 kv.m
* 17 mərtəbəli binanın 10-cu mərtəbəsi
* Geniş və rahat balkon
* Mənzil tam təmirlidir və yaşayış üçün hazırdır.

Premium yaşayış kompleksi:
* 7/24 peşəkar mühafizə xidməti
* Yeraltı avtodayanacaq (qaraj)
* Geniş və abad həyət
* Uşaqlar üçün oyun meydançası
* Sakit və təhlükəsiz yaşayış mühiti
* Yüksək keyfiyyət standartlarına uyğun inşa olunmuş premium bina

Əşyalar:
Mənzil bütün əşyaları ilə birlikdə satılır.
Bütün məişət texnikası tanınmış brendlərə məxsusdur.
Divanlar, şkaflar və digər mebellər yüksək keyfiyyətli brend məhsullardır.
Dekorativ tablolar, aksesuarlar, suvenirlər və mənzildə olan bütün əşyalar satış qiymətinə daxildir.
Sadəcə şəxsi əşyalarınızı gətirib yaşamağa başlaya bilərsiniz.

İnvestisiya üçün əla seçim
Bu mənzil hazırda aylıq 1200-1300 AZN kirayə gəliri əldə etmək potensialına malikdir. Premium yerləşməsi və tam əşyalı olması səbəbindən yerli və əsasən xarici kirayəçilər üçün çox cəlbedicidir.
Yüksək kirayə gəliri əldə etmək istəyən investorlar üçün ideal seçimdir.

Mükəmməl yerləşmə
Kompleks şəhərin ən rahat nəqliyyat qovşaqlarından birində yerləşir.

Şəhərin əsas istiqamətlərinə sürətli və rahat çıxış:
* ADA Universitetinin yaxınlığı
* Gənclik Mallın arxa tərəfi
* Baku Castle Restoranının yaxınlığı
* Mingis Restoranının yanı
* İtaliya–Azərbaycan Dostluq Parkına/ Köhnə Şuşa restoranına 300 metr məsafə
Sened muqaviledi maliye arayishi var notarial qaydada addan ada kecirilir yaxin vaxtlarda KUPCA verilecek

Daha ətraflı məlumat üçün whatsapp
XIDMET HAQQI 1%
"
6366152,https://bina.az/items/6366152,menziller/yeni-tikili,950000.00,202.00,3,13,21,yeni tikili,temirsiz,t,f,Bakı,Nəsimi,,,Cavanşir körpüsü,,,agent,"KUPÇALI + İPOTEKAYA YARARLI ! 
~ 
Port Baku ilə üzbəüz, Ferrari Baku-nun yerləşdiyi premium binada ümumi sahəsi 202 m² olan 4 otaqlı mənzil satılır. Bu layihə binanın ən uğurlu 4 otaqlı layihəsi sayılır. Tam yelçəkəndir.
~
• MTK: Azinko.
• Sahə: 202 m².
• Otaq Sayı: 3 ( 3 sanitar qovşaq ).
• Mərtəbə: 13/21 .
• Address: Nəsimi ray. , Üzeyir Hacıbəyov küç. , Port Bakunun Qarşısı , Ferrari Baku-nun binası.
Ferrari , Aston Martin , Bugatti , Brioni , Stefano Ricci mağazalarının üzəri , Port Baku ilə üzbəüz.

"
6366149,https://bina.az/items/6366149,menziller/kohne-tikili,220000.00,60.00,2,1,2,kohne tikili,temirli,t,f,Bakı,Səbail,,İçəri Şəhər,Axundov bağı,,,agent,"Bakı şəhəri Səbail  rayonu İçəri şəhər metrosu  2 mərtəbəli  yaşayış binasının 2-ci mərtəbəsi, 1 otaqlı, 60 kv.m,ORTA TƏMİRLİ, Dövlət çıxarış sənətli (KUPÇA) mənzil satılır. 
Mənzilin hər bir şəraiti var su,qaz,işıq daimidir.
Mənzil  təmir olunub əla vəziyyətdədir.
Bina orta mekteb uşaq baxçalarına super marketlərə yaxın ərazidə yerləşir. 
Mənzil haqqında ətraflı məlumat almaq istəyənlər aşağıdakı telefon nömrələri ilə əlaqə saxlaya bilərlər.  
"
6366154,https://bina.az/items/6366154,menziller/yeni-tikili,172999.00,51.00,2,15,17,yeni tikili,temirli,t,t,Bakı,Binəqədi,7-ci mikrorayon,Azadlıq Prospekti,,,,agent,"🏡 Satılır – 2 otağa düzəlmiş, tam təmirli və əşyalı mənzil | Azadlıq metrosunun yanı

📍 Binəqədi rayonu, 8-ci Mikrorayon, Süleyman Sani Axundov küçəsində, Azadlıq metro stansiyasının tam yanında yerləşən 17 mərtəbəli yeni tikili yaşayış kompleksinin 15-ci mərtəbəsində yerləşən mənzil satışa təqdim olunur.

🏠 Mənzil haqqında:

* Ümumi sahə: 51 kv.m
* 2 otağa düzəldilmiş
* Mərtəbə: 15/17
* Tam təmirli
* Tam əşyalı satılır
* Qaz, su və işıq daimidir
* Rahat və funksional planlaşdırma
* Sənəd: Çıxarış (Kupça)
* İpotekaya yararlıdır

🏢 Kompleksin üstünlükləri:

* Müasir yeni tikili yaşayış kompleksi
* Sürətli liftlər
* Geniş həyət
* Təhlükəsiz və komfortlu yaşayış mühiti

📍 Ərazinin üstünlükləri:

* Azadlıq metro stansiyasının tam yanında
* Yaxınlıqda məktəblər, uşaq bağçaları, supermarketlər, apteklər, parklar, klinikalar və digər iaşə obyektləri
* Şəhərin bütün istiqamətlərinə rahat nəqliyyat imkanı
* İnkişaf etmiş infrastruktur

✨ Metroya bir addımlıq məsafədə yerləşən, tam təmirli və əşyalı bu mənzil həm rahat yaşayış, həm də investisiya üçün ideal seçimdir.

📞 Ətraflı məlumat və mənzilə baxış üçün əlaqə saxlayın."
6211523,https://bina.az/items/6211523,menziller/yeni-tikili,270000.00,56.00,2,16,18,yeni tikili,temirli,t,f,Bakı,Nərimanov,,Bakmil,,,,agent,"Nərimanov və Bakmil metrolarına yaxın 

“ City Garden Nərimanov “   Lahiyəsi 

18/16  mərtəbəsi ümumi sahəsi   56 kv.m olan i 2 otaq studio tipli  əla təmirli ƏŞYALI  mənzil satılır. 

Mənzi l keyfiyyətli təmir olunub. Əşyaları brend firmalara aiddir

Sənəd   ÇIXARIŞ

Xidmət haqqı  –  1 % 

Ətraflı məlumat üçün elə indi zəng edin 
"
6142788,https://bina.az/items/6142788,menziller/kohne-tikili,155000.00,55.00,3,3,5,kohne tikili,temirli,t,f,Bakı,Nəsimi,3-cü mikrorayon,Memar Əcəmi,,,,agent,"TƏCİLİ SATİLİR.
Əcəmi metrosuna 5 dəqiqəlik məsafədə Kanon aptek yaxınlığında 5 mərtəbəli binanın 3cü mərtəbəsində 2 otaqdan 3 otağa dəyişən mənzil satılır.Mərkəzi istilik sistemi mövcuddur.Fransiz layihədir. Ətraflı məlumat üçün qeyd olunan nömrə ilə əlaqə saxlayın.
OFİS XİDMƏT HAQQI 1 %
"
6366165,https://bina.az/items/6366165,menziller/kohne-tikili,265000.00,85.00,3,4,9,kohne tikili,temirli,t,f,Bakı,Yasamal,Yasamal,Elmlər Akademiyası,Bakı Dövlət Universiteti,,,agent,"🏡 **TƏCİLİ SATILIR — 3 OTAQLI, ƏLA TƏMİRLİ MƏNZİL**

📍 **Yasamal rayonu, “Müəllimlərin binası”**
📍 **ATV və ARB telekanalları arasında**

✨ **Mənzil haqqında:**
🔹 3 otaqlı
🔹 9 mərtəbəli binanın **4-cü mərtəbəsi**
🔹 **85 kv.m**
🔹 Əla təmirli, müasir və zövqlə dizayn olunub
🔹 Ev əşyaları ilə birlikdə satılır
🔹 Böyük və funksional mətbəx
🔹 Geniş, yaşıllıqla əhatə olunmuş həyət
🔹 **Mərkəzi istilik sistemi**
🔹 Səliqəli, sakit və rahat yaşayış mühiti
🔹 Yaşayış üçün bütün lazımi şərait mövcuddur

💰 **Qiymət: 265.000 AZN**

📉 **Qiymət endirilib!** Ərazinin və mənzilin xüsusiyyətlərini nəzərə alaraq, bu qiymətə belə mənzil əldə etmək yaxşı fürsətdir. **Fürsəti qaçırmayın!**

💼 **Xidmət haqqı: 2%**
"
6366166,https://bina.az/items/6366166,menziller/kohne-tikili,160000.00,85.00,4,2,5,kohne tikili,temirli,t,t,Bakı,Xəzər,Mərdəkan,,,,,agent,"IPOTEKAYA YARARLI
Merdekan Qesebesi Merkezinde Icra Hakimiyyetinin Yaxini Wekillerde Gorduyunuz 5-Mertebeli Leninqrad Layiheli Binanin 2-ci Mertebesi Qanuni 4-Otaqli Menzilin 3-Otaqa Duzelmesi Geniw Zaldan Ibare Temirli Menzil Tecili Olaraq Satilir Istilik Sistemi Kombi Etrafli Zeng Edin Firmanin Xidmet Haqqi 1Faiz Tewkil Edir"
5924809,https://bina.az/items/5924809,menziller/yeni-tikili,155000.00,54.00,2,10,16,yeni tikili,temirsiz,t,f,Bakı,Xətai,Əhmədli,,,,,agent,"TƏCİLİ ! SATILIR.  Şəhərə və dənizə gözəl mənzərəsi var, binada su, qaz, işıq daimidir, binanın 24 saat mühafizə xidməti, yeraltı dayanacağı var."
6366171,https://bina.az/items/6366171,menziller/kohne-tikili,205000.00,75.00,3,3,5,kohne tikili,temirli,t,f,Bakı,Nərimanov,,Nəriman Nərimanov,,,,agent,"Nərimanov Rayon Nərimanov Metrosu 
İdeal Təklif 
5 Mərtəbəli daş binanın 3 cü mərtəbəsində qanuni  3 otaq  geniş işqlı mənzil satlır 
mənzilin otaaqların girişi ayrı ayrdır razdeldir 
binanın kamunalları daymidir binanın yeri idealdır 
binanın çox gözəl həyyəti var böyüklərin və uşaqların isdirahəti üçün 
binanın yeri idealdır və biznes məksədi üçün gözəl bir təklifdir alıb rahatlıqla kirayə vermək olar real müştəri ilə qiyymətdə danşmaq olar buyrub zəng vura bilərsiniz "
6366174,https://bina.az/items/6366174,menziller/yeni-tikili,327500.00,212.00,4,7,16,yeni tikili,temirsiz,f,f,Bakı,Nərimanov,,,,,,agent,"SIPARK MTKADA-----TEECILI SATILIR BU CIVARDA BELE QIYMET YOXDUR MENZILIN SAHESINE YERLESDIYI YERE VE OTAQ SAYINA BAXIB ONA GORE QERAR VERIN BELE BIR FURSET YOXDUR...Əlim yandıda Təbriz küçəsində dəyərindən çox asağı 4 otaqlı,212 kvm mənzil satılır. Şərq bazarina 2 dəqiqəlik, 28 may metrosuna 5 dəqiqəlik,gənclik metrosuna 10 dəqiqəlik piyada məsafədədir.Pilot lahiyədir, sakinləri ilk 3 bloka sentyabr ayında yerləşdiriləcəkdir.1 və 2-ci blokda lift quraşdırılıb.Mənzil D(4) blokda 7-ci mərtəbədə yerləşir,Təbriz küçəsinə və dəniz tərəfə baxır.TEMIRE ICAZE VERILIR BINA TAM TIKILIB HAZIRDIR..."
6279659,https://bina.az/items/6279659,menziller/yeni-tikili,368000.00,85.00,2,3,7,yeni tikili,temirli,f,f,Bakı,Sabunçu,Sea Breeze,,,,,agent,"🌊 SATILIR – Sea Breeze | Polo Residence

📍 Sea Breeze – Polo Residence
🏢 Mərtəbə: 7/3
📐 Sahə: 85 m²
🛏️ 2 otaq (studio)
📄 Sənəd: Müqavilə
💰 Qiymət: 368.000 AZN

✨ Kompleksin üstünlükləri:
• Sakinlər üçün hovuz
• Alındığı gündən etibarən icarə imkanı
• Parking
• Landau School
• Abadlaşdırılmış həyət
• Gündəlik yaşayış üçün bütün infrastruktur yaxınlıqda
• Dənizə cəmi bir addımlıq məsafə
 
📞Əlavə Məlumat üçün əlaqə saxlayın "
